ACTION,TARGET_NAME,PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_LOCATION,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,REQUEST_DATE
remove_access,9804,34693,8,33269,33266,33268,33270,6,34692,2,33265,4,2010-04-08 12:34:35
add_access,7101,39847,33777,33290,33775,33431,33291,6,39846,33283,33323,33285,2009-08-20 09:50:50
add_access,10119,43974,8,33904,43973,33326,33423,6,43388,2,33730,4,2007-03-22 08:25:16
add_access,2660,51696,34383,33290,33350,33431,33291,6,43483,33283,33885,33285,2008-07-29 18:01:49
add_access,3149,37308,8,33290,34979,33326,33526,6,37307,33521,34979,33523,2008-07-29 09:30:13
remove_access,9345,33708,8,33290,33549,33268,33270,6,53155,33521,33265,33523,2010-07-12 17:33:34
add_access,2664,38266,8,33290,36667,33431,34435,6,49649,33339,34566,33341,2008-07-11 23:41:55
add_access,3287,44061,8,33290,33769,33431,33347,6,37215,2,33768,4,2009-03-16 08:36:32
add_access,7489,72893,33777,33290,33775,9,33291,6,72892,33283,33323,33285,2007-09-11 18:24:26
remove_access,9447,71833,8,33617,33615,33431,33618,6,38590,33416,33614,33418,2009-07-07 14:39:42
add_access,9667,39634,8,33408,33406,33289,33370,6,33405,2,33365,4,2010-01-15 09:02:38
add_access,2660,42491,8,33844,35336,33345,33461,6,42490,33426,35335,33428,2008-10-24 09:25:25
add_access,8733,33677,8,33290,33676,33309,33678,6,38056,33426,33675,33428,2009-08-21 08:36:53
remove_access,9811,43488,8,33290,35336,33326,33461,6,43487,33426,35335,33428,2006-07-05 08:52:17
remove_access,9811,53320,8,33290,42102,33326,33430,6,45355,33316,34024,33317,2007-08-14 13:47:01
add_access,8058,33604,8,33290,36015,9,33604,6,39854,33283,35543,33285,2007-09-25 21:28:09
add_access,7547,39850,8,33290,34134,33326,33430,6,36914,33416,33476,33418,2008-04-08 12:55:29
add_access,7434,74045,8,33290,54321,33289,34780,6,63840,33283,33323,33285,2009-01-02 14:46:49
add_access,9612,37491,8,33290,36227,9,33905,6,42394,33299,36226,33301,2009-11-02 11:25:58
add_access,9683,72920,45804,33290,34041,33289,33678,6,34040,33426,33675,33428,2007-03-22 15:01:10
add_access,8439,49687,8,33290,41152,33326,33526,6,58212,33521,41152,33523,2009-07-13 15:35:16
add_access,7378,78103,8,33290,33667,33431,33291,6,45124,33283,33666,33285,2010-08-19 13:50:31
add_access,2374,33862,8,33290,37490,9,33863,6,38077,33299,33395,33301,2010-05-12 08:19:34
add_access,3209,57802,8,33290,36928,34576,36052,6,36050,33521,36927,33523,2008-02-19 12:33:33
add_access,11276,33336,8,33313,33307,33275,11,6,34962,2,3,4,2009-10-15 08:59:06
add_access,9002,47047,8,33290,33775,33326,34577,6,40923,33283,33323,33285,2009-10-19 09:32:42
add_access,9667,37592,8,33408,36100,33289,33370,6,39666,2,33365,4,2005-07-13 07:45:26
add_access,7017,41560,8,33290,34862,33345,33526,6,45267,33521,34861,33523,2007-10-28 20:03:01
add_access,3200,34434,8,33290,34433,33431,34435,6,34431,33283,34432,33285,2008-07-01 16:04:47
add_access,10083,35690,8,33269,33438,33275,11,6,45239,2,3,4,2009-03-10 12:32:25
add_access,7313,36330,8,33290,34251,33431,33430,6,39582,2,33730,4,2009-08-07 16:37:56
add_access,8819,38434,8,33320,33318,9,33863,6,46900,33316,33385,33317,2009-06-10 08:44:14
add_access,7561,7,8,33296,33553,9,11,6,38895,2,3,4,2010-02-24 08:39:27
remove_access,8100,36757,8,33408,33366,33309,33370,6,38889,2,33365,4,2010-02-15 10:06:06
add_access,8596,55465,8,33290,36137,33431,33461,6,42121,33283,36136,33285,2010-07-28 10:27:36
add_access,7747,33518,8,33290,35920,33431,33430,6,40679,2,33365,4,2010-06-07 22:04:34
add_access,3151,40547,35227,33290,33854,33345,33461,6,35466,33426,33853,33428,2010-07-26 09:24:18
add_access,3937,55903,8,33290,48624,34576,34613,6,34571,33283,33447,33285,2010-05-12 08:42:10
add_access,9001,63155,34383,33290,33350,33431,33291,6,40876,33283,33885,33285,2009-10-07 09:38:35
add_access,11336,34574,34575,33290,34573,34576,34577,6,34571,33283,34572,33285,2008-06-11 08:46:43
add_access,9343,33947,8,33290,34251,9,33430,6,35944,2,33730,4,2010-08-30 15:11:59
add_access,8853,39668,8,33904,33902,33431,37073,6,35847,2,33730,4,2010-07-07 09:45:21
remove_access,4181,7,8,33455,33453,9,11,6,44311,2,3,4,2009-01-11 20:27:06
add_access,9334,62011,8,33290,35207,9,33526,6,35206,33521,34787,33523,2005-10-04 14:14:07
add_access,11231,34178,8,33320,35768,33431,33863,6,36893,33316,33385,33317,2005-11-08 10:00:00
add_access,8729,52258,8,33290,33787,33289,33678,6,38376,33426,33675,33428,2008-01-14 09:46:34
add_access,9809,37299,8,33276,33307,33309,11,6,34119,2,3,4,2005-11-07 16:08:27
add_access,10573,42705,8,33290,33861,9,33657,6,42704,33299,33395,33301,2007-03-28 07:08:40
add_access,10188,36827,8,33269,33266,9,11,6,47627,2,3,4,2010-05-16 11:13:30
add_access,9809,33336,8,33276,33541,33275,11,6,36068,2,3,4,2005-11-07 16:04:54
add_access,10283,38628,8,33290,34047,34576,38629,6,38627,34046,34047,34048,2005-11-08 10:00:00
remove_access,9345,58496,8,33290,33549,33368,33526,6,37900,33521,34787,33523,2010-07-12 17:32:54
add_access,10188,40144,8,33276,33485,33326,11,6,42612,2,3,4,2010-08-04 08:47:42
add_access,7944,60772,8,33269,35629,33431,33628,6,43122,2,3,4,2007-09-25 21:25:25
add_access,10925,65773,8,33313,33568,33289,11,6,42378,2,3,4,2009-09-26 10:27:50
add_access,8016,67873,8,33290,33690,9,33450,6,43935,33416,33689,33418,2010-08-17 10:42:49
remove_access,10726,37491,8,33290,34182,9,33905,6,40859,2,34181,4,2008-06-25 16:40:06
remove_access,3684,33336,8,33269,33273,33275,11,6,33579,2,3,4,2010-01-04 10:53:55
add_access,3608,35886,8,33290,34222,9,33968,6,48556,33426,33853,33428,2009-01-29 10:32:02
add_access,8408,33336,8,33313,33279,33275,11,6,34606,2,3,4,2009-09-19 10:04:32
add_access,9001,40653,8,33290,40652,33345,33604,6,36460,33283,33584,33285,2008-08-13 15:33:52
remove_access,9773,38179,8,33313,33279,33275,11,6,34298,2,3,4,2008-11-22 04:24:04
add_access,6891,54318,8,33290,33549,9,33526,6,52891,33521,34787,33523,2010-01-01 09:30:27
add_access,9343,33691,8,33290,34752,33289,33430,6,34798,33299,34471,33301,2010-08-31 12:07:07
add_access,7093,65692,8,33290,33350,33431,33291,6,40876,33283,33885,33285,2009-12-11 10:58:58
add_access,3151,40547,35227,33290,33854,33345,33461,6,35466,33426,33853,33428,2009-08-28 09:51:29
add_access,8567,40673,8,33290,37709,9,33863,6,42252,33283,33447,33285,2010-08-09 09:04:00
remove_access,4891,75461,8,33290,44260,33431,33347,6,50905,33347,35017,33502,2010-03-11 15:04:04
add_access,8567,36521,8,33290,34662,9,33291,6,36520,33283,36494,33285,2009-12-08 15:47:23
add_access,7453,33518,33344,33346,67024,33431,33430,6,35331,33339,33895,33341,2010-04-13 05:08:24
add_access,2922,51371,8,33290,45244,37826,37827,6,36568,33416,34279,33418,2010-05-06 13:40:36
add_access,10489,49863,8,33290,33593,33431,34569,6,36230,33416,33529,33418,2009-09-02 08:17:02
add_access,8485,68861,8,33290,36151,9,33291,6,36149,33283,36150,33285,2009-09-28 14:12:14
remove_access,9802,33336,8,33269,33279,33275,11,6,34145,2,3,4,2010-07-06 04:13:17
remove_access,9771,58541,8,33313,33438,33268,33270,6,43623,2,33265,4,2006-09-07 02:16:02
add_access,9001,65569,33777,33290,33775,9,33291,6,42734,33283,33323,33285,2009-10-07 09:38:35
remove_access,2303,43664,8,33290,33812,33345,33430,6,38880,33299,33601,33301,2010-07-15 14:34:49
add_access,3298,41027,8,33290,36964,33431,33291,6,38789,33283,36963,33285,2008-07-01 16:05:14
remove_access,6428,37308,8,33290,36928,33326,33526,6,54141,33521,36927,33523,2008-07-21 17:29:21
add_access,4580,36431,8,33290,33549,9,33526,6,43945,33521,34787,33523,2009-04-09 08:29:38
add_access,7489,39015,8,33290,36369,9,33930,6,36368,33426,33427,33428,2010-06-21 11:02:43
add_access,11008,49848,8,33290,35159,33431,33526,6,56987,33521,35659,33523,2008-06-09 09:26:22
add_access,9809,33336,8,33276,33541,33275,11,6,33913,2,3,4,2007-09-05 02:02:49
add_access,6435,33336,8,33276,33279,33275,11,6,36456,2,3,4,2010-08-17 07:21:38
remove_access,9811,39015,8,33290,36369,9,33930,6,36368,33426,33427,33428,2007-05-14 09:04:06
add_access,10388,48049,8,33290,45062,33431,33291,6,48048,33283,33584,33285,2008-11-05 23:54:06
add_access,10019,50987,36963,33290,36964,33431,34780,6,50986,33283,36963,33285,2006-09-26 12:38:02
add_access,9011,35120,8,33313,34200,9,33657,6,35119,2,33730,4,2007-12-03 08:23:52
add_access,4344,77288,8,33290,33549,33326,33526,6,53155,33521,34787,33523,2010-07-21 16:10:51
add_access,9539,33691,8,33290,33448,9,33430,6,33883,33283,33447,33285,2006-03-08 03:58:02
add_access,10231,48781,8,33290,35374,33431,33430,6,48862,33426,33675,33428,2006-09-27 17:41:45
add_access,11105,34557,8,33290,33866,9,33430,6,43109,33299,33866,33301,2010-03-29 10:51:01
remove_access,7033,49482,8,33904,33366,33289,33370,6,35694,2,33365,4,2009-11-19 10:04:47
add_access,3610,40456,55976,33290,33350,33431,33291,6,55975,33283,33885,33285,2010-06-07 08:25:46
add_access,8944,39453,8,33290,33993,33345,33430,6,37117,33416,33689,33418,2005-11-08 10:00:00
add_access,1718,33518,8,33290,33866,9,33430,6,40884,33299,33866,33301,2008-05-22 11:00:42
add_access,8893,36296,8,33290,34573,33289,33291,6,36295,33283,34572,33285,2010-03-16 10:57:00
add_access,11282,33336,8,33313,33307,33275,11,6,37201,2,3,4,2009-10-16 11:03:26
add_access,6428,33478,8,33290,36015,33431,33430,6,55749,33283,35543,33285,2008-10-28 15:24:37
add_access,11144,35660,8,33290,35159,9,33526,6,35658,33521,35659,33523,2009-12-30 08:35:29
add_access,11026,36330,8,33290,34251,33431,33430,6,39582,2,33730,4,2007-12-11 10:56:07
add_access,10629,68194,8,34210,33366,33289,35276,6,35608,33416,34207,33418,2009-05-12 10:18:19
add_access,9731,67647,8,33313,33279,33275,11,6,34036,2,3,4,2007-03-28 06:07:39
add_access,10141,44890,8,33408,36100,33309,33370,6,36099,2,33365,4,2009-12-17 04:09:24
add_access,6340,38532,8,33290,34597,33431,33347,6,40573,33347,34597,33502,2009-12-16 09:01:54
add_access,9619,54181,8,33290,33812,33431,33430,6,52273,33299,33601,33301,2007-09-06 08:19:14
remove_access,9333,53580,8,33290,34862,33289,33526,6,53579,33521,34861,33523,2009-07-15 19:35:48
add_access,2908,36089,8,33290,36088,33345,33526,6,36086,33521,36087,33523,2009-07-29 17:09:07
add_access,6512,75446,8,33290,35835,9,33863,6,41864,33316,33385,33317,2009-02-26 16:14:27
add_access,3202,34799,8,33844,33621,33431,33430,6,55468,33426,33621,33428,2010-06-15 12:20:29
add_access,9539,33691,8,33290,35132,9,33430,6,50307,33283,33447,33285,2008-10-13 10:51:27
add_access,8439,36214,8,33904,36213,9,33423,6,36212,2,34181,4,2009-10-07 09:20:53
add_access,11008,39015,8,33290,36369,9,33930,6,36368,33426,33427,33428,2007-06-29 15:23:19
add_access,8813,33518,8,33290,34134,33431,33430,6,40179,33416,33476,33418,2006-12-28 16:33:14
remove_access,8061,36038,8,33408,33366,33368,33370,6,35161,2,33365,4,2010-03-08 18:35:15
add_access,9656,35019,8,33290,35018,9,33347,6,35016,33347,35017,33502,2008-11-05 10:12:37
add_access,1806,33518,8,33290,33517,9,33430,6,36397,33357,33458,33359,2009-01-12 22:27:00
add_access,3198,53609,8,33290,33524,33431,33526,6,53608,33521,33522,33523,2008-11-13 09:03:07
add_access,7489,54353,8,33290,34662,33431,33461,6,37581,33283,36494,33285,2010-01-04 09:18:01
add_access,6898,33947,8,33290,33812,9,33430,6,34069,33299,33601,33301,2007-06-11 11:07:33
add_access,2660,61728,35798,33290,35796,33289,33291,6,61727,33283,35795,33285,2010-06-06 20:50:07
add_access,7630,35927,8,33290,35926,9,33304,6,35925,33339,34566,33341,2008-08-19 08:20:16
add_access,9813,75566,8,33313,33438,33289,33712,6,75565,2,3,4,2010-08-30 01:14:43
add_access,8893,58496,8,33290,33549,33368,33526,6,37900,33521,34787,33523,2009-07-01 22:26:15
add_access,2664,65951,8,33290,33775,33431,33291,6,33322,33283,33323,33285,2008-07-11 23:41:55
add_access,8038,36877,8,33290,34102,33431,33430,6,40828,33299,33790,33301,2009-06-16 08:47:05
add_access,4678,47903,8,33290,34381,33326,33291,6,47902,33283,33584,33285,2010-08-16 09:04:32
remove_access,3610,39176,8,33290,36730,33345,33526,6,39175,33521,38331,33523,2009-10-26 12:38:31
add_access,2664,47190,33288,33290,33286,9,34780,6,38417,33283,33284,33285,2008-07-01 16:02:34
add_access,10188,36827,8,33269,33266,9,11,6,47627,2,3,4,2009-06-15 12:50:59
remove_access,1474,67664,8,33290,35612,33431,33370,6,47736,33416,33529,33418,2005-10-07 13:00:58
add_access,9371,34883,8,33408,33966,33309,33370,6,34882,2,33365,4,2006-03-13 09:15:42
add_access,10188,35037,8,33269,33266,9,11,6,46047,2,3,4,2010-02-26 08:43:24
remove_access,10590,49045,8,33290,33573,9,33430,6,33762,33416,33529,33418,2009-10-30 11:10:33
add_access,10748,56243,8,33290,34363,33326,37073,6,36238,33316,33385,33317,2009-12-09 10:57:52
add_access,8762,65062,8,33290,36730,34576,36052,6,36050,33521,38331,33523,2009-07-23 10:51:20
add_access,7654,33862,8,33290,35835,9,33863,6,43289,33316,33385,33317,2008-02-29 10:34:31
add_access,9813,33489,8,33313,33307,33275,11,6,34726,2,3,4,2005-11-04 17:14:16
add_access,2660,77691,8,33290,36964,33431,33291,6,40346,33283,36963,33285,2008-02-14 10:57:20
remove_access,9722,36940,8,33290,42268,9,33863,6,49288,33299,33395,33301,2005-07-06 01:07:10
add_access,7190,36495,8,33290,34662,33289,33291,6,47841,33283,36494,33285,2009-02-02 09:15:15
add_access,11077,33604,8,33290,35768,33326,33863,6,36893,33316,33385,33317,2005-11-08 10:00:00
add_access,9001,33518,8,33290,36015,9,33430,6,36502,33283,35543,33285,2007-11-30 15:37:36
add_access,7489,60389,8,33290,34483,9,33430,6,36720,33283,34411,33285,2009-08-03 10:09:30
remove_access,6466,39952,8,33290,33545,33268,33270,6,39951,33521,33544,33523,2010-05-25 15:28:59
add_access,2419,33518,8,33290,33602,9,33430,6,38631,33299,33601,33301,2009-02-23 08:30:52
add_access,8476,33518,8,33290,33621,9,33430,6,45258,33426,33621,33428,2010-02-03 11:05:06
remove_access,9811,38230,8,33290,34862,33326,33526,6,38229,33521,34861,33523,2010-04-26 14:52:55
add_access,3229,65258,8,33290,60933,34576,36052,6,36050,33521,60933,33523,2009-06-15 09:42:48
add_access,3125,38230,8,33290,34862,33326,33526,6,38229,33521,34861,33523,2010-06-11 09:43:28
remove_access,9461,36877,8,33290,35926,33431,33430,6,36876,33339,34566,33341,2010-03-29 11:05:04
add_access,8311,33518,8,33290,33812,9,33430,6,33811,33299,33601,33301,2008-12-08 11:10:09
add_access,9671,39133,8,33408,33366,33289,33370,6,40770,2,33365,4,2010-02-01 09:23:12
remove_access,2303,64628,8,33290,34102,33345,33430,6,50506,33299,33790,33301,2009-08-14 06:26:03
remove_access,11267,47359,8,10,33438,33275,11,6,33876,2,3,4,2009-09-24 10:07:49
remove_access,8793,33518,8,33290,34752,9,33430,6,38356,33299,34471,33301,2007-06-25 14:52:35
add_access,9503,44503,8,33290,38508,33326,33430,6,51449,33339,35272,33341,2006-12-28 15:13:38
remove_access,9212,60905,8,33290,33676,9,33678,6,57871,33426,33675,33428,2007-11-13 10:28:35
add_access,7787,61728,35798,33290,35796,33289,33291,6,61727,33283,35795,33285,2009-11-05 09:59:31
add_access,11336,36089,8,33290,36088,33345,33526,6,36086,33521,36087,33523,2006-03-07 09:36:51
add_access,7870,40144,8,33296,33294,33326,11,6,37467,2,3,4,2008-06-02 08:52:54
add_access,3924,35165,8,33290,33524,33431,33526,6,44111,33521,33522,33523,2010-06-07 16:59:40
remove_access,10927,7,8,33296,33294,9,11,6,46240,2,3,4,2010-08-08 04:22:59
add_access,9737,33308,8,33313,33438,33309,11,6,34300,2,3,4,2005-11-07 16:19:12
add_access,2912,65397,8,33290,45870,33326,33362,6,45869,33339,35899,33341,2010-01-08 09:48:14
add_access,9771,33336,8,33313,33438,33275,11,6,33630,2,3,4,2005-11-07 16:07:53
add_access,11273,33489,8,33296,33307,33275,11,6,37740,2,3,4,2009-10-14 09:47:59
remove_access,3503,34936,8,33290,35212,33289,33712,6,37365,33347,37549,33502,2010-06-09 10:41:11
add_access,9212,36249,8,33388,34353,33431,33430,6,36248,33316,34024,33317,2010-04-02 09:50:03
add_access,10361,33518,35217,35218,35215,33431,33430,6,37715,33339,35215,33341,2009-10-21 02:46:17
remove_access,9809,33336,8,33276,33273,33275,11,6,33803,2,3,4,2006-09-25 02:09:12
add_access,9667,36978,8,33904,34063,33431,33604,6,41005,2,33365,4,2005-11-08 10:00:00
add_access,8823,76138,8,33904,42245,33326,33657,6,52520,2,33730,4,2009-08-31 09:52:18
remove_access,10283,48876,8,33290,34047,33326,34046,6,48875,34046,34047,34048,2008-08-13 09:39:11
add_access,7101,41027,33751,33290,33667,33431,33291,6,38301,33283,33666,33285,2009-05-12 16:07:03
add_access,9813,33489,8,33313,33279,33275,11,6,34703,2,3,4,2005-11-07 16:07:59
add_access,8453,70297,8,33313,33467,33326,11,6,43122,2,3,4,2008-09-03 09:51:07
add_access,9618,38938,8,33290,35112,33431,33291,6,35111,33416,33529,33418,2006-07-06 17:08:34
add_access,10231,39015,8,33290,36369,9,33930,6,36368,33426,33427,33428,2005-11-08 10:00:00
remove_access,8609,33518,8,33290,40207,33431,33430,6,41529,33339,35272,33341,2009-06-30 11:25:25
add_access,10786,77153,75239,33290,34381,9,33461,6,47902,33283,33584,33285,2009-03-04 12:36:26
add_access,9139,35037,8,33269,33266,9,11,6,46047,2,3,4,2010-06-17 13:22:26
add_access,3656,33832,8,33313,35629,33431,33423,6,33353,2,3,4,2008-07-02 10:21:11
add_access,9268,33518,8,33422,35822,9,33430,6,36475,33283,33284,33285,2010-08-30 08:47:42
add_access,4125,70753,8,33290,36547,33431,33347,6,36546,33347,34597,33502,2008-09-24 08:27:57
add_access,6895,71872,8,33290,34573,33431,34780,6,66835,33283,34572,33285,2008-05-29 22:57:36
add_access,6864,36296,34572,33290,34573,33289,33291,6,46598,33283,34572,33285,2008-03-19 08:58:45
remove_access,9811,48288,34383,33290,33718,9,33291,6,44222,33283,33885,33285,2007-04-16 10:43:44
remove_access,10081,33518,8,33290,37037,9,33430,6,37036,33416,33529,33418,2008-10-15 15:37:26
add_access,9343,33518,8,33290,34251,9,33430,6,37166,2,33730,4,2010-06-22 16:43:56
add_access,2660,55970,8,33904,35336,33289,33423,6,55969,33426,35335,33428,2009-07-04 12:48:45
add_access,10733,33604,8,33290,35768,33326,33863,6,36893,33316,33385,33317,2009-04-30 16:51:50
remove_access,10864,33518,8,33290,35132,33431,33430,6,35131,33283,33447,33285,2010-01-25 11:57:23
remove_access,9971,33518,8,33290,38575,9,33430,6,38574,33316,34024,33317,2009-03-19 10:57:02
add_access,9634,33518,35217,35218,35215,9,33430,6,43236,33339,35215,33341,2009-03-16 11:16:52
remove_access,2418,75822,8,33290,34412,33289,33362,6,58875,33283,34411,33285,2008-09-15 09:08:00
add_access,3690,36028,8,33269,33438,33289,36029,6,36027,2,3,4,2009-07-22 15:47:13
add_access,7634,33947,8,33290,34398,9,33430,6,34396,33299,34397,33301,2009-01-06 15:23:00
add_access,10549,33336,8,33313,33279,33275,11,6,35828,2,3,4,2007-03-22 07:23:46
remove_access,10734,48334,8,33904,34016,9,33423,6,42052,2,33730,4,2007-03-22 15:36:26
add_access,9771,72384,8,33290,40184,33345,33526,6,44424,33521,33625,33523,2005-11-07 16:23:57
add_access,8462,33518,8,33290,33621,9,33430,6,44048,33426,33621,33428,2009-11-13 15:08:56
add_access,8557,45541,8,33290,33497,33289,34780,6,39389,33283,33323,33285,2010-07-19 14:16:04
add_access,8408,38179,8,33313,33279,33275,11,6,33581,2,3,4,2009-12-01 19:06:50
add_access,9809,33336,8,33276,33541,33275,11,6,36068,2,3,4,2005-11-07 16:27:11
add_access,9212,45884,8,33290,35374,9,37073,6,44004,33426,33675,33428,2010-06-24 08:58:26
add_access,8557,36296,8,33290,34573,33289,33291,6,36295,33283,34572,33285,2010-07-19 14:16:04
remove_access,8248,69403,8,33290,35768,33431,33389,6,36893,33316,33385,33317,2006-12-28 12:25:34
add_access,9001,58989,8,33290,34047,33431,34046,6,37149,34046,34047,34048,2010-08-30 11:26:53
add_access,9667,33413,8,33369,33406,33309,33370,6,37451,2,33365,4,2008-10-09 13:16:39
remove_access,4610,33336,8,33296,33279,33275,11,6,35182,2,3,4,2009-09-30 09:15:28
add_access,3866,49048,8,33290,34222,33431,33968,6,33852,33426,33853,33428,2008-07-29 08:27:55
add_access,9756,34918,8,33455,33453,33431,11,6,37177,2,3,4,2009-10-12 08:36:27
remove_access,9813,33336,8,33313,33438,33275,11,6,33630,2,3,4,2006-06-30 06:38:46
add_access,2377,64359,8,33408,37239,9,38385,6,44554,2,33365,4,2009-01-13 08:27:50
add_access,3927,49325,33751,33290,33667,33289,33291,6,43042,33283,33666,33285,2009-09-22 17:16:22
add_access,6097,36850,8,33422,35972,33431,33461,6,36849,33416,33476,33418,2010-01-12 13:42:37
remove_access,9731,37840,8,33313,34573,33309,33595,6,37839,33283,34572,33285,2010-06-16 04:17:04
add_access,11046,35556,8,33844,33928,33309,33930,6,33926,33426,33927,33428,2009-07-10 16:05:16
remove_access,8062,76805,8,33290,33302,33326,33604,6,41181,33299,33300,33301,2010-08-18 10:12:45
remove_access,10081,33518,8,33290,35454,9,33430,6,35453,33426,35335,33428,2008-10-15 15:37:39
add_access,6891,35231,8,33290,33549,33309,33526,6,37900,33521,34787,33523,2010-01-01 09:30:27
remove_access,5189,36929,8,33290,36928,33431,33526,6,49686,33521,36927,33523,2009-04-16 17:47:02
add_access,7185,33478,8,33290,35454,9,33430,6,37473,33426,35335,33428,2009-03-10 09:45:36
add_access,7017,50072,8,33290,34573,33326,33291,6,43712,33283,34572,33285,2009-04-16 13:23:29
add_access,9284,33518,8,33290,39452,9,33430,6,41523,33283,33447,33285,2010-03-24 09:34:00
add_access,9573,50041,8,33290,33517,33431,33430,6,35096,33357,33458,33359,2009-07-14 15:28:51
add_access,10188,40144,8,33276,33485,33326,11,6,33484,2,3,4,2009-06-25 05:24:33
add_access,10161,33518,8,33290,38720,9,33430,6,60968,33416,34279,33418,2009-07-21 13:34:57
remove_access,8721,54549,8,33455,33453,33326,11,6,46567,2,3,4,2010-03-01 05:49:45
add_access,11065,75723,8,33290,75722,33309,33678,6,34581,33299,34397,33301,2007-11-26 15:23:58
remove_access,7802,33518,8,33290,37995,33289,33430,6,40850,33357,37994,33359,2010-08-09 11:29:03
remove_access,6167,42198,8,33290,33545,33268,33270,6,36897,33521,33544,33523,2010-04-01 05:33:15
remove_access,8981,33336,8,33276,33307,33275,11,6,33435,2,3,4,2010-06-21 14:21:50
add_access,11313,34246,8,33313,33438,33289,33403,6,34300,2,3,4,2010-01-06 10:13:20
add_access,3610,54353,8,33290,34662,33431,33461,6,37581,33283,36494,33285,2010-03-19 09:22:09
add_access,9273,33518,33344,33346,33598,33431,33430,6,34032,33339,33895,33341,2007-06-01 10:50:51
add_access,9311,36569,36570,33290,35027,34576,34577,6,36568,35025,35027,35026,2005-06-22 08:52:20
add_access,9810,74628,8,33290,41291,33326,33461,6,44206,33339,36136,33341,2007-07-06 11:28:37
add_access,8881,34226,8,33290,33549,33268,33270,6,39801,33521,33265,33523,2010-03-17 20:04:38
add_access,9667,74373,8,35275,35273,9,35276,6,46788,33339,35272,33341,2008-07-09 11:08:37
add_access,7101,64721,8,33290,33459,33431,33461,6,33457,33357,33458,33359,2009-02-13 08:15:01
add_access,2660,52942,8,33290,35228,33431,33461,6,50709,33283,35227,33285,2009-01-16 09:08:08
add_access,2921,39482,33288,33290,33286,33326,33291,6,39481,33283,33284,33285,2009-06-03 15:39:05
add_access,9264,41560,8,33290,36928,33345,33526,6,41559,33521,36927,33523,2009-05-05 23:32:26
add_access,7477,51541,8,33290,35336,33326,33461,6,43487,33426,35335,33428,2008-12-08 09:07:40
add_access,11132,35120,8,33296,36385,9,33657,6,36384,2,33730,4,2005-11-16 09:32:56
remove_access,9506,36249,8,33290,33517,33431,33430,6,36261,33357,33458,33359,2005-05-10 15:34:13
add_access,7489,33622,8,33290,39171,9,33930,6,40891,33426,33927,33428,2010-01-04 09:18:01
add_access,3658,35895,8,33313,33568,33431,33526,6,37672,2,34012,4,2009-11-19 15:49:59
add_access,3200,33691,8,33290,33690,33289,33430,6,45373,33416,33689,33418,2009-12-18 14:31:44
add_access,11275,33489,8,33313,33541,33275,11,6,33540,2,3,4,2009-10-14 16:39:16
add_access,9814,52017,8,33290,40460,33326,34539,6,50917,33299,36226,33301,2006-09-22 23:36:32
add_access,7518,44503,8,33290,44332,33326,33430,6,41986,33357,44331,33359,2008-06-17 11:20:20
remove_access,9809,33336,8,33276,33279,33275,11,6,35482,2,3,4,2006-09-25 02:09:18
add_access,9771,34918,8,33313,33467,33431,11,6,40119,2,3,4,2008-07-08 14:05:49
remove_access,9811,55633,8,33290,38769,33345,33430,6,37093,33299,38768,33301,2007-07-18 13:45:57
add_access,9958,71168,8,33290,35551,33431,33291,6,35550,33283,33584,33285,2010-08-17 12:13:36
add_access,4053,34883,8,33408,33966,33309,33370,6,34882,2,33365,4,2009-07-14 14:12:39
remove_access,8879,33518,8,33290,34251,33289,33430,6,34387,2,33730,4,2010-07-07 10:49:47
add_access,8385,53552,8,33290,41291,33326,33430,6,42227,33339,36136,33341,2006-09-28 11:01:28
add_access,10315,48288,8,33290,33350,9,33291,6,33717,33283,33885,33285,2008-06-03 11:03:25
add_access,10758,33862,8,33290,37386,9,33863,6,39593,33299,34471,33301,2008-02-26 08:45:04
add_access,11162,33518,8,33290,34138,33431,33430,6,38258,33299,33395,33301,2006-03-08 09:28:39
add_access,9211,33518,8,33388,37057,9,33430,6,53213,33316,34024,33317,2006-10-03 15:31:31
remove_access,9099,49803,8,33290,35018,33289,33347,6,49802,33347,35017,33502,2010-07-23 06:56:16
remove_access,9821,33478,8,33290,33517,33431,33430,6,37711,33357,33458,33359,2005-11-18 12:16:14
add_access,2566,72964,8,33276,33769,33289,33347,6,43560,2,33768,4,2009-08-31 15:26:10
add_access,7408,36249,8,33290,33866,33431,33430,6,40884,33299,33866,33301,2008-12-04 08:48:51
add_access,8246,36877,8,33290,40724,33431,33430,6,33475,33416,35971,33418,2007-09-19 08:16:55
add_access,7455,49574,33344,33346,48567,9,33604,6,49573,33339,33895,33341,2010-04-05 21:48:14
add_access,7490,54481,8,35275,35885,33326,33968,6,54480,33339,35884,33341,2009-06-23 12:41:58
add_access,10798,33622,8,33290,34412,9,33604,6,39314,33283,34411,33285,2009-07-23 08:27:35
add_access,9776,78174,35217,35218,35215,33431,33863,6,43236,33339,35215,33341,2007-10-09 09:11:13
add_access,9810,37551,8,33290,37550,9,33347,6,37548,33347,37549,33502,2009-05-19 12:11:07
